transaction_date,owner,ticker,asset_description,asset_type,type,amount,comment,senator,ptr_link,ret1d,ret5d,ret1m
2020-03-19,Joint,CME,CME Group Inc.,Stock,Purchase,"$50,001 - $100,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,0.020551490892404267,0.12640120450257153,0.14688830609747972
2020-03-19,Joint,SBUX,Starbucks Corporation,Stock,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,-0.05503991331238656,0.13825112684517582,0.18417198178461858
2020-03-19,Joint,KR,The Kroger Co.,Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,-0.07050906453757899,-0.15155062196975433,-0.05880638145945538
2020-03-19,Joint,GOOG,Alphabet Inc.,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,-0.038528177665387964,0.04165729031037846,0.09060416861855414
2020-03-19,Joint,MSFT,Microsoft Corporation,Stock,Purchase,"$15,001 - $50,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,-0.03755868795590722,0.09389666642894423,0.17595122576580757
2020-03-19,Joint,KR,The Kroger Co.,Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,-0.07050906453757899,-0.15155062196975433,-0.05880638145945538
2020-03-20,Spouse,AIZ,"Assurant, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,0.023393708753718157,0.14991755561748832,0.13124652990345487
2020-03-20,Spouse,CSCO,"Cisco Systems, Inc.",Stock,Purchase,"$50,001 - $100,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,-0.028089888844431754,0.0904494763684851,0.17303371099552245
2020-03-20,Spouse,HIG,"The Hartford Financial Services Group, Inc.",Stock,Purchase,"$100,001 - $250,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,-0.017908582190377942,0.12344101547312913,0.1410297340215485
2020-03-20,Spouse,AAPL,Apple Inc.,Stock,Purchase,"$15,001 - $50,000",sep,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/6bbd9f3b-986f-45ca-925e-b7e8ecad9d0e/,-0.02124415572883842,0.08070144633001974,0.20441458509626909
2020-03-20,Spouse,DAL,"Delta Air Lines, Inc.",Stock,Purchase,"$50,001 - $100,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,0.0407493637630032,0.3840748809872543,0.05245896542731887
2020-03-20,Spouse,CVX,Chevron Corporation,Stock,Purchase,"$50,001 - $100,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,-0.08705166226767858,0.15810741684036955,0.42178823554802025
2020-03-20,Spouse,PRU,"Prudential Financial, Inc.",Stock,Purchase,"$100,001 - $250,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,-0.07193557078967217,0.2550876247550935,0.2685755499198652
2020-03-20,Spouse,V,Visa Inc.,Stock,Purchase,"$15,001 - $50,000",555,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/6bbd9f3b-986f-45ca-925e-b7e8ecad9d0e/,-0.0755294980562009,0.10032006772354096,0.13457736334820836
2020-03-20,Self,BAM,Brookfield Asset Management Inc.,Stock,Sale (Partial),"$1,001 - $15,000",--,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/7d096cf3-d20a-41fe-b493-f758a829a6ce/,-0.1441138285879422,0.09366102946880672,-0.17205695377337205
2020-03-20,Spouse,ADM,Archer-Daniels-Midland Company,Stock,Purchase,"$100,001 - $250,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,-0.04246981765722513,0.09441356850777427,0.1564848356751578
2020-03-20,Spouse,CAH,"Cardinal Health, Inc.",Stock,Purchase,"$100,001 - $250,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,-0.05377340716807377,0.024232614647802908,0.13177934094570687
2020-03-20,Joint,PAGP,"Plains GP Holdings, L.P.",Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,-0.1368947789911431,0.006677869819470494,0.23372289630423326
2020-03-20,Spouse,EMR,Emerson Electric Co.,Stock,Purchase,"$250,001 - $500,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,-0.13631205036819316,0.033794549179182454,0.18190066749847666
2020-03-20,Spouse,K,Kellogg Company,Stock,Purchase,"$100,001 - $250,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,-0.040315354679005266,0.06557964087712209,0.15893206797392545
2020-03-20,Spouse,WDC,Western Digital Corporation,Stock,Purchase,"$100,001 - $250,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,0.10692430841871148,0.3607085680559823,0.2859903795912586
2020-03-20,Joint,BOIVF,Bollore,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,
2020-03-20,Joint,SYY,Sysco Corporation,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,0.02660624336234063,0.4279648499365334,0.4534388851626099
2020-03-20,Joint,PAGP,"Plains GP Holdings, L.P.",Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,-0.1368947789911431,0.006677869819470494,0.23372289630423326
2020-03-20,Joint,MSM,"MSC Industrial Direct Co., Inc.",Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,-0.02809570230086189,0.0807492430743395,0.19479710216378687
2020-03-20,Joint,NWSA,News Corporation,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,-0.08758324561362696,-0.05432380265244097,-0.06485587676921378
2020-03-20,Joint,M,"Macy's, Inc.",Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,-0.2009966847143987,-0.08139531107485987,-0.19933551712079067
2020-03-20,Spouse,CR,Crane Co.,Stock,Purchase,"$100,001 - $250,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,-0.03468927876802508,0.2283504266425238,0.2490641282317112
2020-03-20,Joint,KR,The Kroger Co.,Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,-0.02171861895233307,-0.08309730119477954,0.01699719571125735
2020-03-23,Spouse,CEF,Sprott Physical Gold and Silver Trust,Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/6beec58d-0b48-4346-9d9e-2f4cb6e88264/,0.06400000832297592,0.08290911587801841,0.1410908785733309
2020-03-23,Joint,BAC,Bank of America Corporation,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,0.16316375970065589,0.21902660445418665,0.20962394532745465
2020-03-23,Joint,RL,Ralph Lauren Corporation,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,0.06223240978387001,0.08960245372521514,0.05428127430484153
2020-03-23,Joint,SBUX,Starbucks Corporation,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,0.14730323835085546,0.20000002698282815,0.3289125117552376
2020-03-23,Joint,BAC,Bank of America Corporation,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,0.16316375970065589,0.21902660445418665,0.20962394532745465
2020-03-23,Joint,SBUX,Starbucks Corporation,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,0.14730323835085546,0.20000002698282815,0.3289125117552376
2020-03-23,Joint,BOIVF,Bollore,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,
2020-03-23,Joint,NWS,News Corporation,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,0.06265347097016671,0.08845200036694201,0.08353800034655623
2020-03-24,Spouse,VZ,Verizon Communications Inc.,Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/6beec58d-0b48-4346-9d9e-2f4cb6e88264/,-0.00100026105378892,0.07481491774745308,0.1588317335490137
2020-03-24,Spouse,ABBV,AbbVie Inc.,Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/6beec58d-0b48-4346-9d9e-2f4cb6e88264/,0.006223230280546721,0.128908058275508,0.23855384477296027
2020-03-24,Spouse,--,Costco Wholesale Corporation,Stock,Purchase,"$15,001 - $50,000",555,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/6bbd9f3b-986f-45ca-925e-b7e8ecad9d0e/,,,
2020-03-24,Joint,SBUX,Starbucks Corporation,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,0.014334160674255969,0.013255250412425923,0.16491992957156043
2020-03-24,Spouse,MSFT,Microsoft Corporation,Stock,Purchase,"$1,001 - $15,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/6bbd9f3b-986f-45ca-925e-b7e8ecad9d0e/,-0.009572591371182382,0.06316577192460926,0.1766887377708013
2020-03-24,Spouse,DIS,The Walt Disney Company,Stock,Purchase,"$1,001 - $15,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/6bbd9f3b-986f-45ca-925e-b7e8ecad9d0e/,0.02660008700868577,-0.01549127833176589,0.03128821452189734
2020-03-24,Spouse,CSCO,"Cisco Systems, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/6beec58d-0b48-4346-9d9e-2f4cb6e88264/,-0.024093273107233082,0.01839385821856787,0.10155445954928455
2020-03-24,Spouse,VOD,Vodafone Group Plc,Stock,Sale (Full),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/6beec58d-0b48-4346-9d9e-2f4cb6e88264/,0.047619037155208765,0.057603684610685546,0.047619037155208765
2020-03-24,Spouse,WFC,Wells Fargo &amp; Company,Stock,Sale (Full),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/6beec58d-0b48-4346-9d9e-2f4cb6e88264/,0.0017288809449738096,-0.007607168491497673,-0.06915629304024185
2020-03-24,Joint,BOIVF,Bollore,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,
2020-03-24,Spouse,MPC,Marathon Petroleum Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/6beec58d-0b48-4346-9d9e-2f4cb6e88264/,0.2062857491629464,0.34971433367048,0.4720000130789621
2020-03-24,Spouse,AAPL,Apple Inc.,Stock,Purchase,"$15,001 - $50,000",555,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/6bbd9f3b-986f-45ca-925e-b7e8ecad9d0e/,-0.0055087515531973,0.030014534416578753,0.1461843633510198
2020-03-24,Spouse,WMT,Walmart Inc.,Stock,Purchase,"$1,001 - $15,000",--,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/6bbd9f3b-986f-45ca-925e-b7e8ecad9d0e/,-0.048943730445655365,-0.012257637552619105,0.12527170142596655
2020-03-24,Spouse,JPM,JPMorgan Chase &amp; Co.,Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/6beec58d-0b48-4346-9d9e-2f4cb6e88264/,0.03731768676206437,0.018093389897087198,0.0257830913878605
2020-03-25,Joint,BOIVF,Bollore,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,
2020-03-26,Spouse,CVX,Chevron Corporation,Stock,Purchase,"$1,001 - $15,000",555,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/6bbd9f3b-986f-45ca-925e-b7e8ecad9d0e/,-0.09950247116277555,-0.003403960672757167,0.17714070300108498
2020-03-26,Spouse,XOM,Exxon Mobil Corporation,Stock,Purchase,"$1,001 - $15,000",555,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/6bbd9f3b-986f-45ca-925e-b7e8ecad9d0e/,-0.04817101871677987,0.04070071724563529,0.15842353359675254
2020-03-26,Joint,NFLX,"Netflix, Inc.",Stock,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,-0.0161712313703124,0.01953220895516372,0.11250997943916063
2020-03-26,Joint,TRP,TC Energy Corporation,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,-0.03917955258936978,-0.027195213684591435,0.07098414091680039
2020-03-26,Joint,BOIVF,Bollore,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,
2020-03-26,Joint,WMB,"The Williams Companies, Inc.",Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,-0.02385965983072913,0.009122815048485444,0.3270175331517269
2020-03-26,Joint,LNG,"Cheniere Energy, Inc.",Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,-0.034850312690899665,-0.02304156174052152,0.24078341925191493
2020-03-26,Spouse,MSFT,Microsoft Corporation,Stock,Purchase,"$1,001 - $15,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/6bbd9f3b-986f-45ca-925e-b7e8ecad9d0e/,-0.04106081376624071,-0.00544491768747879,0.08775861184215339
2020-03-26,Joint,DOW,Dow Inc.,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,-0.037735876944653746,-0.05559297848937472,0.20855790306813216
2020-03-26,Spouse,BA,The Boeing Company,Stock,Purchase,"$15,001 - $50,000",555,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/6bbd9f3b-986f-45ca-925e-b7e8ecad9d0e/,-0.10274163798512992,-0.31725286868187474,-0.2727776193162491
2020-03-27,Spouse,AIG,"American International Group, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,0.007840017788960596,-0.19796162677770912,0.06742451187464704
2020-03-27,Joint,GPK,Graphic Packaging Holding Company,Stock,Sale (Partial),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,0.041455223133977315,-0.03553300229591849,0.15905246725718092
2020-03-27,Joint,MU,"Micron Technology, Inc.",Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,0.023919064546380486,-0.05197788282720306,0.14604421241196164
2020-03-27,Joint,MU,"Micron Technology, Inc.",Stock,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,0.023919064546380486,-0.05197788282720306,0.14604421241196164
2020-03-27,Joint,SBUX,Starbucks Corporation,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,0.022912335790901572,-0.049592964764017755,0.15857710059070884
2020-03-27,Joint,ORCL,Oracle Corporation,Stock,Sale (Partial),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,0.010636138065854395,-0.008629345562411794,0.08127632125705708
2020-03-27,Joint,BOIVF,Bollore,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,
2020-03-27,Spouse,PYPL,"PayPal Holdings, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/6beec58d-0b48-4346-9d9e-2f4cb6e88264/,0.0379759873222123,-0.011660290202635148,0.32199398152769243
2020-03-27,Spouse,CVS,CVS Health Corporation,Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/6beec58d-0b48-4346-9d9e-2f4cb6e88264/,0.018430065856258393,-0.0491467120889062,0.06843007236598075
2020-03-27,Spouse,SWKS,"Skyworks Solutions, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/6beec58d-0b48-4346-9d9e-2f4cb6e88264/,0.03467682167242225,-0.07796524941612226,0.2196578905410922
2020-03-27,Spouse,DIS,The Walt Disney Company,Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/6beec58d-0b48-4346-9d9e-2f4cb6e88264/,0.03526972481391688,-0.02614112274453062,0.16441906870578316
2020-03-27,Joint,VIAC,ViacomCBS Inc.,Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,0.1012509835931481,-0.02814696307669806,0.4847537003719329
2020-03-30,Joint,MU,"Micron Technology, Inc.",Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,-0.05525604355746738,0.041554322890813955,0.07569629149222257
2020-03-30,Joint,MU,"Micron Technology, Inc.",Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,-0.05525604355746738,0.041554322890813955,0.07569629149222257
2020-03-30,Joint,GPK,Graphic Packaging Holding Company,Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,-0.008935873810066663,-0.016247015119572272,0.0844841532414351
2020-03-31,Spouse,TRV,"The Travelers Companies, Inc.",Stock,Purchase,"$15,001 - $50,000","Transactions on lines 148 through 175 notified to filer on or after April 1, 2020",Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,-0.0417715308466754,0.014393561420620093,-0.03321585780620695
2020-03-31,Joint,MU,"Micron Technology, Inc.",Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,-0.051593007912276834,0.10651448872945646,0.07132667384802005
2020-03-31,Joint,MRK,"Merck &amp; Co., Inc.",Stock,Sale (Partial),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,-0.04081101234744189,0.021055303688366944,0.009487856828377383
2020-04-01,Joint,VZ,"Verizon Communications Inc. (Exchanged) <br> T-Mobile US, Inc. (Received)",Stock,Exchange,"$1,001 - $15,000",Exchange occurred as a result of the Sprint/T-Mobile merger.,"Jerry Moran,",https://efdsearch.senate.gov/search/view/ptr/121df9b4-2fea-46d1-8090-10cf701ddb38/,0.04402875872399381,0.09221468701748625,0.0627362740815387
2020-04-01,Joint,MU,"Micron Technology, Inc.",Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,0.030082747087001982,0.2105791339785963,0.11456504800073142
2020-04-01,Joint,MU,"Micron Technology, Inc.",Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,0.030082747087001982,0.2105791339785963,0.11456504800073142
2020-04-02,Spouse,FPL,First Trust New Opportunities MLP &amp; Energy Fund,Stock,Sale (Full),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,-0.02989134008666905,0.08967395547235091,0.22826084210088493
2020-04-02,Spouse,GLAD,Gladstone Capital Corporation,Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,-0.04242425176540532,0.2929293620149771,0.16060608220749995
2020-04-02,Spouse,SWKS,"Skyworks Solutions, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,-0.03682379265544744,0.07892520073030607,0.2559673219965861
2020-04-02,Spouse,QCOM,QUALCOMM Incorporated,Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,-0.041017251158850354,0.05233762663455188,0.14128199183513424
2020-04-02,Spouse,MET,"MetLife, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,-0.011764703482417538,0.26417112474006,0.2217469301205921
2020-04-02,Spouse,PKG,Packaging Corporation of America,Stock,Sale (Full),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,-0.04109095981255462,0.07741781885276477,0.11338737942198884
2020-04-02,Spouse,LGI,"Lazard Global Total Return and Income Fund, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,-0.0384615227864179,0.11965817051517735,0.12136752986692012
2020-04-02,Spouse,ARE,"Alexandria Real Estate Equities, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,-0.010579991916488951,0.2010960358276075,0.16418017402777196
2020-04-02,Spouse,DGX,Quest Diagnostics Incorporated,Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,-0.0530665044841534,0.15907037030688786,0.3984506368796179
2020-04-02,Spouse,CVS,CVS Health Corporation,Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,0.0055946828035498,0.09131928148755164,0.10467423304516443
2020-04-02,Spouse,SBUX,Starbucks Corporation,Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,-0.030000011737530086,0.1366153423602765,0.12153848501352171
2020-04-02,Spouse,RMD,ResMed Inc.,Stock,Sale (Partial),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,0.018916913644993594,0.06454407597581846,0.06181308517601525
2020-04-02,Spouse,CEF,Sprott Physical Gold and Silver Trust,Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,0.00337604562079008,0.04253876724622718,0.04456447189143242
2020-04-02,Spouse,DRI,"Darden Restaurants, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,0.026404832604012496,0.4520423006954182,0.5569847827934173
2020-04-02,Spouse,ARCC,Ares Capital Corporation,Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,-0.053885961103131486,0.3575130465616432,0.3160622084251843
2020-04-02,Spouse,TSN,"Tyson Foods, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,-0.00609421646824837,0.12539237136650971,0.05244690808052188
