owner,type_detailed,type,return_abnormal_1d,Senator,Party,Occupation,Age,In_Office,Budget,Environment_and_Public_Works,Homeland_Security_and_Governmental_Affairs,Judiciary,Rules_and_Administration,Agriculture_Nutrition_and_Forestry,Commerce_Science_and_Transportation,Armed_Services,Energy_and_Natural_Resources,Finance,Foreign_Relations,Small_Business_and_Entrepreneurship,Health_Education_Labor_and_Pensions,Banking_Housing_and_Urban_Affairs,Veterans_Affairs,Appropriations
Self,Sale (Full),Sale,0.00401323,Jerry Moran,Republican,Banker; Lawyer,66,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
Self,Sale (Partial),Sale,-0.002549613,Jerry Moran,Republican,Banker; Lawyer,66,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
Self,Sale (Partial),Sale,-0.015561702,Jerry Moran,Republican,Banker; Lawyer,66,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
Self,Purchase,Purchase,-0.012251536,Jerry Moran,Republican,Banker; Lawyer,66,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
Self,Purchase,Purchase,-0.015726416,Jerry Moran,Republican,Banker; Lawyer,66,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
Self,Sale (Full),Sale,-0.005183282,Jerry Moran,Republican,Banker; Lawyer,66,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
Self,Sale (Partial),Sale,0.010803477,Jerry Moran,Republican,Banker; Lawyer,66,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
Self,Sale (Full),Sale,-0.018743915,Jerry Moran,Republican,Banker; Lawyer,66,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
Self,Sale (Full),Sale,-0.030419882,Jerry Moran,Republican,Banker; Lawyer,66,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
Self,Sale (Full),Sale,-0.025543781,Jerry Moran,Republican,Banker; Lawyer,66,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
Self,Sale (Full),Sale,-0.0223524,Jerry Moran,Republican,Banker; Lawyer,66,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
Self,Sale (Full),Sale,0.004493645,Jerry Moran,Republican,Banker; Lawyer,66,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
Self,Sale (Full),Sale,-0.001758726,Jerry Moran,Republican,Banker; Lawyer,66,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
Self,Sale (Full),Sale,-0.01609157,Jerry Moran,Republican,Banker; Lawyer,66,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
Spouse,Purchase,Purchase,0.015561702,Jerry Moran,Republican,Banker; Lawyer,66,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
Spouse,Purchase,Purchase,-0.00329112,Ron Wyden,Democratic,Teacher; Nonprofit organization executive,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Spouse,Sale (Full),Sale,0.002914004,Ron Wyden,Democratic,Teacher; Nonprofit organization executive,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Spouse,Sale (Full),Sale,0.021216137,Ron Wyden,Democratic,Teacher; Nonprofit organization executive,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,0.01767907,Ron Wyden,Democratic,Teacher; Nonprofit organization executive,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,-0.077044418,Ron Wyden,Democratic,Teacher; Nonprofit organization executive,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,-0.002537788,Ron Wyden,Democratic,Teacher; Nonprofit organization executive,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,-0.010230631,Ron Wyden,Democratic,Teacher; Nonprofit organization executive,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,-0.025458109,Ron Wyden,Democratic,Teacher; Nonprofit organization executive,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Child,Purchase,Purchase,-0.008488651,Pat Toomey,Republican,Currency trader; Restaurant owner,59,9,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Spouse,Purchase,Purchase,-0.008488651,Ron Wyden,Democratic,Teacher; Nonprofit organization executive,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Spouse,Sale (Full),Sale,-0.026518094,Ron Wyden,Democratic,Teacher; Nonprofit organization executive,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Spouse,Sale (Full),Sale,0.008488651,Pat Roberts,Republican,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Spouse,Sale (Full),Sale,0.008488651,Pat Roberts,Republican,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Child,Purchase,Purchase,-0.773494874,Pat Toomey,Republican,Currency trader; Restaurant owner,59,9,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Spouse,Purchase,Purchase,-0.004040969,Ron Wyden,Democratic,Teacher; Nonprofit organization executive,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Spouse,Sale (Full),Sale,0.071547917,Pat Roberts,Republican,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Spouse,Purchase,Purchase,0.033843514,Mitch McConnell,Republican,"Lawyer; U.S. Senate staff member; Deputy Assistant United States Attorney, U.S. Department of Justice Office of Legislative Affairs",78,35,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
Spouse,Purchase,Purchase,-0.044182296,Ron Wyden,Democratic,Teacher; Nonprofit organization executive,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,-0.044182296,Pat Roberts,Republican,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Spouse,Sale (Full),Sale,0.04576427,Ron Wyden,Democratic,Teacher; Nonprofit organization executive,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,0.009084277,Pat Roberts,Republican,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Spouse,Purchase,Purchase,0.009084277,Pat Roberts,Republican,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Spouse,Purchase,Purchase,-0.005613432,Pat Roberts,Republican,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Spouse,Sale (Full),Sale,0.029811867,Pat Roberts,Republican,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Spouse,Sale (Full),Sale,0.002190643,Pat Roberts,Republican,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Spouse,Sale (Full),Sale,0.027733968,Pat Roberts,Republican,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Spouse,Purchase,Purchase,0.010976879,Pat Roberts,Republican,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Spouse,Purchase,Purchase,-0.027733968,Pat Roberts,Republican,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Spouse,Sale (Full),Sale,-0.010976879,Pat Roberts,Republican,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Spouse,Sale (Full),Sale,0.027733968,Pat Roberts,Republican,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Spouse,Sale (Full),Sale,0.027733968,Pat Roberts,Republican,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Spouse,Sale (Full),Sale,-0.09722419,Pat Roberts,Republican,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Spouse,Sale (Full),Sale,0.025620499,Pat Roberts,Republican,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Spouse,Purchase,Purchase,0.003200183,Pat Roberts,Republican,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Spouse,Purchase,Purchase,-0.016177306,Pat Roberts,Republican,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Spouse,Purchase,Purchase,-0.016177306,Pat Roberts,Republican,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Joint,Sale (Full),Sale,0.007995632,Sheldon Whitehouse,Democratic,Lawyer; United States Attorney,65,13,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,0.014423611,Pat Roberts,Republican,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Spouse,Sale (Partial),Sale,-0.014423611,Bill Cassidy,Republican,Physician,63,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
Spouse,Purchase,Purchase,0.003560752,Pat Roberts,Republican,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Child,Sale (Full),Sale,-0.03576239,Ron Wyden,Democratic,Teacher; Nonprofit organization executive,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Child,Sale (Full),Sale,-0.03576239,Ron Wyden,Democratic,Teacher; Nonprofit organization executive,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,0.00995679,Pat Roberts,Republican,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Spouse,Purchase,Purchase,-0.022110039,Pat Roberts,Republican,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Spouse,Purchase,Purchase,0.015751104,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,0.014106978,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Child,Sale (Full),Sale,-0.003051726,Ron Wyden,Democratic,Teacher; Nonprofit organization executive,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,-0.02788439,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Self,Sale (Full),Sale,0.00172138,Sheldon Whitehouse,Democratic,Lawyer; United States Attorney,65,13,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Joint,Sale (Full),Sale,0.00172138,Sheldon Whitehouse,Democratic,Lawyer; United States Attorney,65,13,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Sale (Full),Sale,0.040635809,Pat Roberts,Republican,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Spouse,Sale (Full),Sale,-0.008376729,Pat Roberts,Republican,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Child,Purchase,Purchase,-0.007334376,Ron Wyden,Democratic,Teacher; Nonprofit organization executive,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Child,Purchase,Purchase,0.007493861,Ron Wyden,Democratic,Teacher; Nonprofit organization executive,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Child,Purchase,Purchase,-0.007334376,Ron Wyden,Democratic,Teacher; Nonprofit organization executive,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Child,Purchase,Purchase,-0.007334376,Ron Wyden,Democratic,Teacher; Nonprofit organization executive,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Child,Purchase,Purchase,0.007493861,Ron Wyden,Democratic,Teacher; Nonprofit organization executive,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Child,Purchase,Purchase,0.007493861,Ron Wyden,Democratic,Teacher; Nonprofit organization executive,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Spouse,Sale (Full),Sale,-0.005834203,Pat Roberts,Republican,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Spouse,Sale (Full),Sale,-0.003404388,Pat Roberts,Republican,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Spouse,Sale (Full),Sale,0.000722798,Bill Cassidy,Republican,Physician,63,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
Spouse,Sale (Full),Sale,0.01931905,Bill Cassidy,Republican,Physician,63,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
Spouse,Sale (Full),Sale,-0.058215807,Bill Cassidy,Republican,Physician,63,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
Spouse,Sale (Full),Sale,-0.00862849,Bill Cassidy,Republican,Physician,63,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
Spouse,Sale (Full),Sale,-0.004629097,Bill Cassidy,Republican,Physician,63,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
Spouse,Sale (Full),Sale,-0.004508721,Bill Cassidy,Republican,Physician,63,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
Spouse,Sale (Full),Sale,0.01454082,Bill Cassidy,Republican,Physician,63,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
Spouse,Sale (Full),Sale,0.00228595,Bill Cassidy,Republican,Physician,63,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
Spouse,Sale (Full),Sale,0.003742674,Bill Cassidy,Republican,Physician,63,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
Spouse,Sale (Full),Sale,0.005790074,Bill Cassidy,Republican,Physician,63,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
Spouse,Sale (Full),Sale,-0.025759944,Bill Cassidy,Republican,Physician,63,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
Spouse,Sale (Full),Sale,-0.000901525,Bill Cassidy,Republican,Physician,63,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
Spouse,Sale (Full),Sale,0.008779735,Bill Cassidy,Republican,Physician,63,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
Spouse,Sale (Full),Sale,-0.016601699,Bill Cassidy,Republican,Physician,63,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
Spouse,Sale (Full),Sale,0.012750083,Bill Cassidy,Republican,Physician,63,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
Spouse,Sale (Full),Sale,-0.002496264,Bill Cassidy,Republican,Physician,63,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
Spouse,Sale (Full),Sale,0.003756034,Bill Cassidy,Republican,Physician,63,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
Spouse,Sale (Full),Sale,-0.006540412,Bill Cassidy,Republican,Physician,63,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
Spouse,Sale (Full),Sale,-0.052726299,Pat Roberts,Republican,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Spouse,Sale (Full),Sale,-0.015244507,Ron Wyden,Democratic,Teacher; Nonprofit organization executive,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,-0.037981462,Pat Roberts,Republican,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Spouse,Purchase,Purchase,0.040326293,Pat Roberts,Republican,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Spouse,Purchase,Purchase,-0.006826055,Pat Roberts,Republican,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Spouse,Purchase,Purchase,0.003954526,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,-0.007996517,Pat Roberts,Republican,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Joint,Purchase,Purchase,-0.008068353,Pat Roberts,Republican,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Spouse,Purchase,Purchase,-0.002549411,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Sale (Full),Sale,-0.002159024,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,-0.050555433,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,-0.012676408,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,-0.022855633,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,0.013270916,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,-0.019208668,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,-0.008757526,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,-0.005343704,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,0.006836865,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,0.000714088,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,0.025869906,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Sale (Partial),Sale,-0.009231889,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,0.005796626,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,0.120802765,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,0.004767813,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Sale (Partial),Sale,-0.008904874,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Sale (Partial),Sale,-0.014386708,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,0.014166154,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,0.026395822,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Sale (Partial),Sale,0.037464453,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,0.001369084,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Sale (Full),Sale,-0.081586351,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,-0.062591955,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,-0.018829509,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,-0.010035568,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,0.011343596,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,0.052265807,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,-0.01652643,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,0.00932363,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,0.010970986,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,-0.005854411,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,-0.024532139,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,0.01865127,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,0.008527509,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,-0.029747639,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,-0.030510756,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,-0.021135457,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,-3.75E-05,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,-0.0052828,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,0.005566553,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Sale (Full),Sale,-0.020157852,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,-0.019308858,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Sale (Full),Sale,-0.069902082,Tom Carper,Democratic,"U.S. Navy officer; Staff, Delaware Office of Economic Development",73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Spouse,Purchase,Purchase,0.009932615,Pat Roberts,Republican,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Self,Purchase,Purchase,0.281204808,Pat Toomey,Republican,Currency trader; Restaurant owner,59,9,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Spouse,Purchase,Purchase,0.000527383,Pat Roberts,Republican,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
